BPOS,BVEL,DEPT,DateTime,GR,HKLD,ROP5,RPM,Run,SPPA,SWOB,Stick_RT,TFLO,TQA,Well,azi,dispEw,dispNs,dls,incl,tvd
15.8562,0.0028,2580.0,2007-10-28 04:02:26,77.215,147.9688,16.1857,168.0,run_3,202.7333,0.0716,72.0,2968.7379,13.0122,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.8393,0.0029,2580.0,2007-10-28 04:02:31,77.215,148.6732,16.1857,170.0,run_3,179.7707,-0.6328,72.0,3500.4522,18.6774,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.8226,0.0027,2580.0,2007-10-28 04:02:36,77.215,148.9177,16.1857,170.0,run_3,167.2666,-0.8773,72.0,3500.4522,18.6774,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.8144,0.0028,2580.0,2007-10-28 04:02:41,77.215,149.2063,16.1857,168.0,run_3,163.8576,-1.1659,72.0,3500.4522,10.8996,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.7975,0.0028,2580.0,2007-10-28 04:02:46,70.355,149.2026,16.1857,170.0,run_3,160.1375,-1.1621,72.0,2968.7379,15.992,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.7807,0.0029,2580.0,2007-10-28 04:02:51,70.355,149.0242,14.5463,168.0,run_3,158.1905,-0.9837,72.0,2968.7379,9.808,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.7723,0.0027,2580.0,2007-10-28 04:02:56,70.355,149.2393,14.5463,168.0,run_3,157.7861,-1.1988,72.0,2968.7379,9.808,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.7558,0.0028,2580.0,2007-10-28 04:03:01,70.355,149.0149,14.5463,168.0,run_3,161.5462,-0.9744,60.0,2968.7379,7.8785,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
15.7388,0.0028,2580.0,2007-10-28 04:03:06,70.355,148.1809,14.5463,168.0,run_3,183.9525,-0.1405,60.0,2968.7379,7.8785,F-4,105.63,541.5861483216,-367.59966855839997,0.0024803149606299198,27.32,2440.0407384
17.0529,0.0097,2620.0,2007-10-28 06:34:16,57.5922,143.5311,35.1367,157.0,run_3,208.5657,5.0586,123.0,3500.4522,20.468,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.9944,0.0097,2620.0,2007-10-28 06:34:21,57.5922,143.3974,35.1367,169.0,run_3,208.4472,5.1923,123.0,2968.7379,25.5326,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.965,0.0098,2620.0,2007-10-28 06:34:26,57.5922,143.6317,35.1323,169.0,run_3,208.44799999999998,4.958,123.0,2968.7379,25.5326,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.9064,0.0097,2620.0,2007-10-28 06:34:31,63.8141,143.497,35.1323,157.0,run_3,208.5137,5.0927,123.0,2968.7379,18.8319,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.848,0.0098,2620.0,2007-10-28 06:34:36,63.8141,143.3687,35.1323,168.0,run_3,208.3751,5.221,123.0,3500.4522,24.3785,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.8187,0.0097,2620.0,2007-10-28 06:34:41,63.8141,143.516,35.1296,157.0,run_3,208.3968,5.0737,123.0,2968.7379,18.8319,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.7605,0.0097,2620.0,2007-10-28 06:34:46,63.8141,143.4526,35.1296,170.0,run_3,208.4182,5.1371,123.0,2968.7379,27.8558,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.702,0.0098,2620.0,2007-10-28 06:34:51,68.1393,143.2045,35.1296,157.0,run_3,208.4375,5.3852,123.0,2968.7379,14.8398,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.6726,0.0098,2620.0,2007-10-28 06:34:56,68.1393,143.4915,35.1226,157.0,run_3,208.4331,5.0982,123.0,2968.7379,14.8398,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.6145,0.0097,2620.0,2007-10-28 06:35:01,68.1393,143.1794,35.1226,157.0,run_3,208.5974,5.4103,123.0,2968.7379,20.5454,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.5559,0.0097,2620.0,2007-10-28 06:35:06,68.1393,143.2507,35.1226,157.0,run_3,208.57299999999998,5.3389999999999995,6.0,2968.7379,20.5454,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.5265,0.0098,2620.0,2007-10-28 06:35:11,68.1393,143.2187,35.1095,157.0,run_3,208.7407,5.371,6.0,2968.7379,20.3589,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.4681,0.0097,2620.0,2007-10-28 06:35:16,77.215,143.1437,35.1095,157.0,run_3,208.1775,5.4460000000000015,6.0,2968.7379,20.3589,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.4098,0.0097,2620.0,2007-10-28 06:35:21,77.215,142.985,35.1095,170.0,run_3,208.7436,5.6047,6.0,3500.4522,27.7599,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.3807,0.0097,2620.0,2007-10-28 06:35:26,77.215,142.9581,35.0937,170.0,run_3,208.8786,5.6316,6.0,3500.4522,27.7599,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.3226,0.0097,2620.0,2007-10-28 06:35:31,77.215,142.8318,35.0937,157.0,run_3,208.2412,5.7579,6.0,3500.4522,20.4747,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.2642,0.0097,2620.0,2007-10-28 06:35:36,77.215,142.8759,35.0937,169.0,run_3,208.6697,5.7139,6.0,3500.4522,26.2376,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.2351,0.0097,2620.0,2007-10-28 06:35:41,86.85799999999998,142.8725,35.0937,157.0,run_3,208.1894,5.7172,6.0,3500.4522,20.4747,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.1769,0.0097,2620.0,2007-10-28 06:35:46,86.85799999999998,142.5978,35.077,157.0,run_3,208.9848,5.9919,6.0,3500.4522,20.4747,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
16.1194,0.0096,2620.0,2007-10-28 06:35:51,86.85799999999998,143.2327,35.077,170.0,run_3,207.8824,5.357,78.0,2968.7379,27.1219,F-4,109.43,559.1777863919999,-373.153913076,0.0434022309711286,27.09,2475.9480071999997
17.4275,0.0084,2660.0,2007-10-28 10:09:21,42.5604,145.6766,29.8923,168.0,run_3,211.5564,6.162000000000001,96.0,3500.4522,13.7412,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.4026,0.0083,2660.0,2007-10-28 10:09:26,42.5604,145.6986,29.8923,168.0,run_3,211.8634,6.14,96.0,3500.4522,13.7412,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.3525,0.0083,2660.0,2007-10-28 10:09:31,42.5604,145.8292,29.9394,170.0,run_3,211.4883,6.0094,96.0,3500.4522,29.2308,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.3023,0.0084,2660.0,2007-10-28 10:09:36,42.5604,145.9157,29.9394,170.0,run_3,211.2007,5.9229,96.0,3500.4522,29.2308,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.2777,0.0083,2660.0,2007-10-28 10:09:41,42.5604,145.907,29.9394,168.0,run_3,211.2465,5.9316,96.0,3500.4522,21.5596,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.2278,0.0083,2660.0,2007-10-28 10:09:46,46.1057,146.1313,29.9771,169.0,run_3,211.3606,5.7073,96.0,3500.4522,26.3994,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.1778,0.0084,2660.0,2007-10-28 10:09:51,46.1057,145.7798,29.9771,168.0,run_3,211.1996,6.0588,96.0,3500.4522,17.8718,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.1528,0.0083,2660.0,2007-10-28 10:09:56,46.1057,145.7344,29.9771,168.0,run_3,211.1339,6.1042,96.0,3500.4522,17.8718,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.1029,0.0083,2660.0,2007-10-28 10:10:01,46.1057,145.7019,29.9771,168.0,run_3,211.2021,6.1367,96.0,3500.4522,14.2717,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.053,0.0084,2660.0,2007-10-28 10:10:06,46.1057,145.9653,29.9887,168.0,run_3,211.0651,5.8734,96.0,3500.4522,14.2717,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
17.0281,0.0083,2660.0,2007-10-28 10:10:11,44.3153,145.8642,29.9887,169.0,run_3,211.1859,5.9744,96.0,3500.4522,25.6382,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.9777,0.0083,2660.0,2007-10-28 10:10:16,44.3153,146.1359,29.9887,169.0,run_3,211.1138,5.7027,96.0,3500.4522,25.6382,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.9276,0.0084,2660.0,2007-10-28 10:10:21,44.3153,146.0673,30.0027,168.0,run_3,211.0709,5.7713,96.0,3500.4522,18.9097,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.9026,0.0083,2660.0,2007-10-28 10:10:26,44.3153,145.9307,30.0027,170.0,run_3,211.1905,5.9079999999999995,96.0,3500.4522,25.0197,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.8525,0.0083,2660.0,2007-10-28 10:10:31,46.1057,145.8733,30.0027,168.0,run_3,211.2365,5.9653,96.0,3500.4522,16.0919,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.8025,0.0084,2660.0,2007-10-28 10:10:36,46.1057,145.9556,30.0027,170.0,run_3,211.28400000000002,5.882999999999999,96.0,3500.4522,24.0012,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.7776,0.0083,2660.0,2007-10-28 10:10:41,46.1057,145.9256,29.9976,168.0,run_3,211.1355,5.912999999999999,96.0,3500.4522,12.8626,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.7276,0.0083,2660.0,2007-10-28 10:10:46,46.1057,145.9182,29.9976,168.0,run_3,211.1644,5.9204,12.0,3500.4522,12.8626,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.6776,0.0084,2660.0,2007-10-28 10:10:51,46.1057,145.9021,29.9976,169.0,run_3,211.0669,5.9366,12.0,3500.4522,24.7867,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.6528,0.0083,2660.0,2007-10-28 10:10:56,46.1057,146.2556,29.9976,169.0,run_3,211.1392,5.5829999999999975,12.0,3500.4522,24.7867,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.6028,0.0083,2660.0,2007-10-28 10:11:01,51.6894,145.8479,29.9822,168.0,run_3,211.0832,5.9907,12.0,3500.4522,14.1551,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.5529,0.0084,2660.0,2007-10-28 10:11:06,51.6894,146.0166,29.9822,169.0,run_3,211.1863,5.822,12.0,3500.4522,25.265,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.5278,0.0083,2660.0,2007-10-28 10:11:11,51.6894,145.9971,29.9822,168.0,run_3,211.2508,5.8415,12.0,3500.4522,18.6345,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.4781,0.0083,2660.0,2007-10-28 10:11:16,51.6894,146.046,30.004,168.0,run_3,211.1934,5.7927,12.0,3500.4522,18.6345,F-4,117.18,576.109534596,-380.4636294192,0.0906988188976378,27.79,2511.5474280000003
16.3283,0.0098,2700.0,2007-10-28 12:31:16,39.157,148.3063,27.0829,169.0,run_3,212.3624,4.0807,96.0,3500.4522,26.1617,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
16.2698,0.0097,2700.0,2007-10-28 12:31:21,39.157,148.3039,27.0829,168.0,run_3,212.3855,4.0832,96.0,3500.4522,14.3,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
16.2405,0.0097,2700.0,2007-10-28 12:31:26,39.157,148.36,27.0829,168.0,run_3,212.356,4.0271,96.0,3500.4522,14.3,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
16.182000000000002,0.0098,2700.0,2007-10-28 12:31:31,42.5604,148.4457,28.2032,168.0,run_3,212.5421,3.9413,96.0,3500.4522,19.2959,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
16.1233,0.0098,2700.0,2007-10-28 12:31:36,42.5604,148.2722,28.2032,168.0,run_3,212.4917,4.1149,96.0,3500.4522,19.2959,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
16.094,0.0098,2700.0,2007-10-28 12:31:41,42.5604,148.1302,28.2032,168.0,run_3,212.558,4.2568,96.0,3500.4522,14.0278,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
16.0357,0.0097,2700.0,2007-10-28 12:31:46,42.5604,147.862,29.4733,169.0,run_3,212.6284,4.5251,24.0,3500.4522,23.9114,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.9778,0.0097,2700.0,2007-10-28 12:31:51,42.5604,147.7467,29.4733,168.0,run_3,212.6586,4.6404,24.0,3500.4522,17.6362,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.9496,0.0096,2700.0,2007-10-28 12:31:56,42.5604,147.493,29.4733,168.0,run_3,212.8319,4.8941,24.0,3500.4522,21.9759,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.8942,0.0093,2700.0,2007-10-28 12:32:01,37.5085,147.393,30.836,168.0,run_3,212.6115,4.994,24.0,3500.4522,17.6362,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.8433,0.009000000000000001,2700.0,2007-10-28 12:32:06,37.5085,147.1145,30.836,168.0,run_3,212.8315,5.2725,24.0,3500.4522,17.6362,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.8195,0.0082,2700.0,2007-10-28 12:32:11,37.5085,147.4621,30.836,170.0,run_3,212.4365,4.9249,24.0,3500.4522,22.3733,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.7719,0.0082,2700.0,2007-10-28 12:32:16,37.5085,147.2362,30.836,170.0,run_3,212.8071,5.1509,24.0,3500.4522,22.3733,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.7254,0.0076,2700.0,2007-10-28 12:32:21,35.8954,147.3671,31.0569,170.0,run_3,213.0132,5.0199,24.0,3500.4522,20.9942,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.6982,0.0082,2700.0,2007-10-28 12:32:26,35.8954,147.7286,31.0569,170.0,run_3,212.7419,4.6584,24.0,3500.4522,20.9942,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.6508,0.0085,2700.0,2007-10-28 12:32:31,35.8954,147.2629,31.0569,168.0,run_3,212.9435,5.1241,24.0,3500.4522,16.5017,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.6031,0.0081,2700.0,2007-10-28 12:32:36,35.8954,147.3696,32.0476,169.0,run_3,212.5173,5.0175,51.0,3500.4522,23.0941,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.5797,0.0077,2700.0,2007-10-28 12:32:41,35.8954,147.2999,32.0476,168.0,run_3,212.7151,5.0872,51.0,3500.4522,17.0333,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.5285,0.0083,2700.0,2007-10-28 12:32:46,44.3153,147.2582,32.0476,170.0,run_3,212.6924,5.1289,51.0,3500.4522,23.7049,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.4794,0.0084,2700.0,2007-10-28 12:32:51,44.3153,147.0625,32.0476,168.0,run_3,212.7058,5.3245,51.0,3500.4522,17.4838,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.4554,0.0082,2700.0,2007-10-28 12:32:56,44.3153,147.013,32.8696,168.0,run_3,212.4547,5.374,51.0,3500.4522,17.4838,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.4103,0.0076,2700.0,2007-10-28 12:33:01,44.3153,147.2562,32.8696,168.0,run_3,212.7371,5.1309,51.0,3500.4522,13.5004,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.3668,0.0076,2700.0,2007-10-28 12:33:06,35.8954,147.0612,32.8696,168.0,run_3,212.7836,5.3258,51.0,3500.4522,13.5004,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.3471,0.006999999999999999,2700.0,2007-10-28 12:33:11,35.8954,147.293,32.8696,168.0,run_3,212.4831,5.0941,51.0,3500.4522,16.5448,F-4,125.64,592.0139860992,-390.18537873360003,0.09999343832021,28.16,2546.7378071999997
15.7545,0.0019,2741.0,2007-10-28 14:51:36,46.1057,144.2811,18.78,160.0,run_3,214.2995,8.6547,270.0,3101.6665,10.0211,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.7393,0.0037,2741.0,2007-10-28 14:51:41,40.841,143.9694,18.78,160.0,run_3,214.3381,8.9664,270.0,3101.6665,7.8098,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.7227,0.0036,2741.0,2007-10-28 14:51:46,40.841,143.9787,18.78,160.0,run_3,215.1801,8.9571,270.0,3101.6665,7.8098,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.7117,0.0024,2741.0,2007-10-28 14:51:51,40.841,144.4478,18.78,169.0,run_3,213.5233,8.4879,273.0,3500.4522,20.2806,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.6981,0.0024,2741.0,2007-10-28 14:51:56,40.841,144.1329,18.78,169.0,run_3,215.0922,8.8028,273.0,3500.4522,20.2806,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.67,0.0049,2741.0,2007-10-28 14:52:01,40.841,143.85399999999996,18.78,160.0,run_3,214.771,9.0817,273.0,3500.4522,14.9582,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.6461,0.0047,2741.0,2007-10-28 14:52:06,42.5604,144.3358,16.0546,170.0,run_3,212.6895,8.6,273.0,3500.4522,19.1079,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.6356,0.0036,2741.0,2007-10-28 14:52:11,42.5604,143.8629,16.0546,160.0,run_3,215.2794,9.0729,273.0,3500.4522,14.9582,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.6222,0.003,2741.0,2007-10-28 14:52:16,42.5604,144.1478,16.0546,160.0,run_3,214.4101,8.788,273.0,3500.4522,14.9582,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.6046,0.002,2741.0,2007-10-28 14:52:21,42.5604,144.9711,16.0546,157.0,run_3,212.3751,7.9647,273.0,3101.6665,22.3902,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.5906,0.0033,2741.0,2007-10-28 14:52:26,42.5604,144.3369,16.0546,157.0,run_3,215.3185,8.5989,273.0,3101.6665,22.3902,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.5624,0.0054,2741.0,2007-10-28 14:52:31,42.5604,144.2585,16.0546,168.0,run_3,213.8022,8.6773,273.0,3101.6665,25.9337,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.5376,0.0039,2741.0,2007-10-28 14:52:36,42.5604,144.3795,16.0546,168.0,run_3,211.8194,8.5563,273.0,3500.4522,25.9337,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.5209,0.0044,2741.0,2007-10-28 14:52:41,42.5604,143.7054,16.0546,157.0,run_3,215.136,9.2304,288.0,3101.6665,19.1277,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.4995,0.0049,2741.0,2007-10-28 14:52:46,42.5604,143.9043,16.0546,169.0,run_3,213.5979,9.0314,288.0,3101.6665,25.1152,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.4898,0.0026,2741.0,2007-10-28 14:52:51,40.841,144.5453,14.9876,157.0,run_3,211.7434,8.3904,288.0,3101.6665,19.1277,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.4787,0.0019,2741.0,2007-10-28 14:52:56,40.841,143.9863,14.9876,157.0,run_3,214.6008,8.9494,288.0,3101.6665,19.1277,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.4529,0.0036,2741.0,2007-10-28 14:53:01,40.841,144.381,14.9876,168.0,run_3,212.7147,8.5548,288.0,3500.4522,18.363,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.435,0.0047,2741.0,2007-10-28 14:53:06,40.841,144.6047,14.9876,168.0,run_3,211.9387,8.3311,288.0,3500.4522,18.363,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.4265,0.0028,2741.0,2007-10-28 14:53:11,40.841,144.3124,14.9876,157.0,run_3,214.2634,8.6233,288.0,3500.4522,13.6362,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.402000000000001,0.0035,2741.0,2007-10-28 14:53:16,37.5085,144.6093,14.9876,170.0,run_3,211.983,8.3264,288.0,3500.4522,24.9526,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.3773,0.0041,2741.0,2007-10-28 14:53:21,37.5085,144.211,14.9876,157.0,run_3,212.5849,8.7247,288.0,3500.4522,18.4041,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.3675,0.0041,2741.0,2007-10-28 14:53:26,37.5085,144.2334,14.9876,157.0,run_3,213.611,8.7023,288.0,3101.6665,18.4041,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.3558,0.003,2741.0,2007-10-28 14:53:31,37.5085,144.6405,14.9876,157.0,run_3,211.81599999999997,8.2952,285.0,3500.4522,18.4041,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.3299,0.0019,2741.0,2007-10-28 14:53:36,37.5085,144.1608,13.8305,157.0,run_3,213.4073,8.775,285.0,3101.6665,18.4041,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.3154,0.0046,2741.0,2007-10-28 14:53:41,42.5604,144.6161,13.8305,168.0,run_3,212.8554,8.3197,285.0,3101.6665,20.5736,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.2863,0.0048,2741.0,2007-10-28 14:53:46,42.5604,144.3643,13.8305,168.0,run_3,211.8531,8.5715,285.0,3101.6665,20.5736,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.2622,0.0042,2741.0,2007-10-28 14:53:51,42.5604,144.067,13.8305,170.0,run_3,214.176,8.8688,285.0,3101.6665,32.9694,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
15.2504,0.0042,2741.0,2007-10-28 14:53:56,42.5604,144.2699,13.8305,170.0,run_3,211.9816,8.6659,285.0,3101.6665,32.9694,F-4,133.7,607.0549721208,-402.70097757839994,0.1025,29.63,2582.2787064
